zip,Year,had_fire,prior_fire_count,prior_total_acres,prior_max_acres,had_prior_fire,prior_total_acres_log,prior_max_acres_log,mean_tmax,max_tmax,mean_tmin,min_tmin,total_precip,mean_precip,min_precip,temp_range,fire_season_mean_tmax,fire_season_max_tmax,fire_season_total_precip,Avg Fire Risk Score,Avg PPC,Earned Exposure,Earned Premium,Cov A Amount Weighted Avg,Cov C Amount Weighted Avg,CAT Cov A Fire -  Incurred Losses,CAT Cov A Fire -  Number of Claims,Non-CAT Cov A Fire -  Incurred Losses,Non-CAT Cov A Fire -  Number of Claims,Number of High Fire Risk Exposure,Number of Very High Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of Negligible Fire Risk Exposure,total_population,median_income,total_housing_units,average_household_size,educational_attainment_bachelor_or_higher,poverty_status,housing_value,housing_vacancy_number,median_monthly_housing_costs,owner_occupied_housing_units,renter_occupied_housing_units
95488.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.62,6.3575,44.589999999999996,61094.0,222344.48500000002,91249.385,0.0,0.0,0.0,0.0,13.0,0.0,4.0,26.0,1.0,309.0,,300.0,1.4,58.0,22.0,,80.0,1049.0,220.0,0.0
95490.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.48227086533538,38.76129032258064,10.573118279569892,3.6,500.0,41.666666666666664,0.0,24.81612903225806,33.775462365591395,38.76129032258064,15.0,1.8,5.169,1924.33,1815413.0,198688.101,71925.86,0.0,0.0,143300.0,2.0,924.0,11.0,217.0,280.0,492.0,14627.0,67069.0,6077.0,2.6,1535.0,1368.0,383900.0,499.0,1396.0,3502.0,2076.0
95492.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.782902585765488,36.645161290322584,9.311551459293394,3.757142857142857,86.30000000000001,7.191666666666667,0.0,21.848387096774196,32.21387096774193,36.645161290322584,0.0,0.3208333333333333,2.3249999999999997,4652.25,3794514.0,228646.995,84357.98,7234.0,1.0,0.0,0.0,17.0,0.0,1122.0,56.0,3457.0,27455.0,131022.0,10013.0,2.83,4398.0,1349.0,777700.0,370.0,2551.0,7234.0,2409.0
95493.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.157680491551458,27.909677419354836,3.21647209421403,-10.829032258064515,958.6999999999999,79.89166666666667,26.9,29.706451612903223,24.46806451612903,27.909677419354836,462.59999999999997,1.225,6.9175,31.070000000000004,40732.0,227261.915,118523.77249999999,1182356.0,7.0,0.0,0.0,4.0,0.0,19.0,7.0,1.0,91.0,97500.0,46.0,2.68,16.0,0.0,750000.0,12.0,1442.0,34.0,0.0
95494.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.782902585765488,36.645161290322584,9.311551459293394,3.757142857142857,86.30000000000001,7.191666666666667,0.0,21.848387096774196,32.21387096774193,36.645161290322584,0.0,2.0275,6.1825,37.89,66327.0,313859.03500000003,125565.51749999999,0.0,0.0,0.0,0.0,15.0,1.0,3.0,17.0,2.0,169.0,,106.0,2.11,55.0,47.0,,26.0,1194.0,30.0,50.0
95497.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.145845494111626,33.34838709677419,10.396185355862775,4.971428571428571,392.3,32.69166666666667,0.0,17.632258064516126,30.351935483870967,33.34838709677419,0.3,1.8960000000000001,3.9539999999999997,583.53,839991.0,343108.418,128343.33599999998,0.0,0.0,16755.0,1.0,294.0,8.0,106.0,172.0,4.0,1200.0,121731.0,1813.0,1.83,319.0,42.0,1198200.0,1159.0,1460.0,622.0,32.0
95501.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.28200000000000003,2.934,2949.58,1981542.0,205040.87,65123.89600000001,0.0,0.0,338301.0,5.0,10.0,0.0,852.0,37.0,2050.0,22972.0,55076.0,10577.0,2.28,3933.0,4522.0,389900.0,1075.0,1198.0,4012.0,5490.0
95502.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.0,3.0,0.61,86.0,0.0,20199.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
95503.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.8125,3.0625,3623.3999999999996,2651255.0,168356.03083333335,81501.2675,0.0,0.0,192078.0,3.0,309.0,5.0,1229.0,622.0,1456.0,24442.0,76708.0,10738.0,2.4,3302.0,3820.0,411500.0,762.0,1351.0,6956.0,3020.0
95511.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.945,6.085,36.07,54167.0,206819.26,67742.17,0.0,0.0,0.0,0.0,19.0,0.0,11.0,6.0,0.0,77.0,,81.0,1.64,0.0,62.0,,34.0,,47.0,0.0
95514.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.9325,9.475,10.440000000000001,17237.0,242922.03749999998,68026.13,0.0,0.0,40000.0,1.0,9.0,1.0,0.0,0.0,0.0,81.0,,115.0,5.06,0.0,0.0,,99.0,,16.0,0.0
95518.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.0,4.0,0.17,68.0,0.0,38500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
95519.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.484,3.2369999999999997,2681.3900000000003,1955180.0,192149.356,68559.959,0.0,0.0,6882.0,3.0,95.0,0.0,642.0,140.0,1802.0,18792.0,66687.0,8240.0,2.48,3131.0,2623.0,432600.0,690.0,1424.0,4627.0,2923.0
95521.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.6141666666666666,3.1575,2253.96,1566408.0,190594.14916666667,61908.50916666666,0.0,0.0,185988.0,2.0,248.0,12.0,636.0,154.0,1204.0,21684.0,54324.0,9797.0,2.26,3563.0,5352.0,478600.0,937.0,1288.0,3251.0,5609.0
95524.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.84,3.421666666666667,274.55,274397.0,190104.67166666666,84325.15333333334,0.0,0.0,1103908.0,1.0,39.0,0.0,90.0,53.0,94.0,1770.0,82697.0,719.0,2.49,279.0,177.0,585100.0,10.0,2033.0,567.0,142.0
95525.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.71,5.703333333333333,245.32000000000002,195556.0,171504.63666666666,72950.49,0.0,0.0,0.0,0.0,27.0,3.0,63.0,1.0,152.0,1443.0,65250.0,860.0,1.97,354.0,306.0,489600.0,127.0,1178.0,395.0,338.0
95526.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.316,7.792,52.54,63911.0,153403.774,56279.706000000006,0.0,0.0,0.0,0.0,44.0,0.0,3.0,4.0,2.0,887.0,41563.0,452.0,3.13,56.0,230.0,338000.0,169.0,760.0,179.0,104.0
95527.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.9175,6.3775,45.2,75279.0,244879.47,94324.26999999999,0.0,0.0,0.0,0.0,41.0,2.0,1.0,1.0,1.0,708.0,73125.0,476.0,2.61,73.0,224.0,426100.0,205.0,1582.0,185.0,86.0
95528.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.77,6.184,135.29,114149.0,164944.476,68008.018,0.0,0.0,0.0,0.0,29.0,0.0,32.0,63.0,12.0,1415.0,71250.0,680.0,2.52,204.0,300.0,514800.0,118.0,1196.0,455.0,107.0
95531.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.17,4.286666666666666,2351.78,1843209.0,147400.66833333333,76938.68333333333,0.0,0.0,251152.0,4.0,246.0,0.0,978.0,543.0,583.0,22491.0,66817.0,8708.0,2.63,2242.0,2257.0,323600.0,1017.0,1093.0,5212.0,2479.0
95532.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,
95534.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.0,3.0,0.05,-1.0,0.0,22600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
95536.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.9199999999999999,4.782,527.48,343928.0,187013.976,93377.856,0.0,0.0,0.0,0.0,17.0,0.0,366.0,9.0,133.0,3360.0,66563.0,1548.0,2.59,411.0,326.0,570800.0,249.0,1341.0,819.0,480.0
95537.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.0,2.473333333333333,30.22,18084.0,160980.37333333332,74238.26333333332,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,512.0,76116.0,105.0,4.88,6.0,269.0,360300.0,0.0,1612.0,35.0,70.0
95538.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.0,8.0,2.0,2603.0,540660.35,405656.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1065.0,64481.0,447.0,2.57,91.0,101.0,285900.0,33.0,,414.0,0.0
95540.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.6641666666666667,4.001666666666666,1876.5,1299826.0,167771.47083333333,69837.7675,6883.0,1.0,290432.0,3.0,113.0,3.0,649.0,160.0,952.0,14641.0,62346.0,6087.0,2.53,1602.0,2333.0,362400.0,391.0,1244.0,3335.0,2361.0
95542.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.554,7.656000000000001,248.46,417838.0,242863.136,73076.61799999999,0.0,0.0,0.0,0.0,190.0,7.0,12.0,33.0,6.0,2831.0,45049.0,1429.0,2.3,246.0,788.0,413800.0,202.0,1157.0,715.0,512.0
95543.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.82747823860727,35.21290322580645,6.3157123655913985,-0.975,307.5,25.625,0.0,26.874193548387098,29.30404301075269,35.21290322580645,33.9,2.02,5.411666666666666,118.30000000000001,116028.0,139368.29833333334,80850.08333333333,0.0,0.0,0.0,0.0,68.0,1.0,24.0,17.0,7.0,401.0,46620.0,374.0,1.63,40.0,107.0,365300.0,133.0,,195.0,46.0
95545.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.84,6.710000000000001,18.939999999999998,29408.0,251931.30333333332,117725.29333333333,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,335.0,,111.0,4.47,27.0,117.0,479500.0,36.0,936.0,61.0,14.0
95546.0,2018.0,1,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.7560000000000002,7.572,60.04,53616.0,140140.38799999998,68184.834,0.0,0.0,0.0,0.0,32.0,1.0,4.0,9.0,14.0,2436.0,52574.0,997.0,3.2,161.0,708.0,252800.0,242.0,466.0,568.0,187.0
95547.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.558,3.9899999999999998,136.75,116053.0,193189.80800000002,87059.214,0.0,0.0,0.0,0.0,5.0,0.0,41.0,13.0,78.0,1144.0,85179.0,516.0,2.49,164.0,199.0,489100.0,59.0,1069.0,408.0,49.0
95548.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.6516666666666666,4.96,63.15,50378.0,136603.90166666667,54561.06333333333,0.0,0.0,0.0,0.0,7.0,0.0,26.0,29.0,3.0,934.0,45139.0,541.0,2.34,96.0,240.0,224200.0,172.0,559.0,281.0,88.0
95549.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.238,8.218,63.980000000000004,103846.0,224389.542,94058.074,0.0,0.0,0.0,0.0,41.0,1.0,6.0,14.0,1.0,1090.0,89583.0,391.0,3.01,211.0,210.0,661200.0,29.0,1646.0,276.0,86.0
95550.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.6666666666666665,7.083333333333333,8.09,10247.0,202589.83,85971.73,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,206.0,101167.0,115.0,2.29,77.0,9.0,857100.0,25.0,1163.0,26.0,64.0
95551.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.8025,5.3325,164.34,104517.0,236434.3825,73331.7025,0.0,0.0,0.0,0.0,11.0,0.0,87.0,31.0,37.0,1870.0,73472.0,751.0,2.64,288.0,126.0,469800.0,94.0,1263.0,304.0,353.0
95552.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.0175,8.805,52.09,64894.0,147488.55,63007.66,0.0,0.0,0.0,0.0,41.0,0.0,2.0,4.0,5.0,433.0,21007.0,515.0,1.87,49.0,134.0,196700.0,290.0,438.0,133.0,92.0
95553.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.478,7.912000000000001,89.21,110873.0,227132.87199999997,63587.714,0.0,0.0,0.0,0.0,73.0,0.0,6.0,6.0,5.0,734.0,41650.0,464.0,1.97,101.0,324.0,437900.0,109.0,779.0,301.0,54.0
95554.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.715,9.425,47.269999999999996,76471.0,222613.7975,66145.19750000001,0.0,0.0,0.0,0.0,34.0,0.0,3.0,9.0,0.0,352.0,36964.0,179.0,2.38,49.0,122.0,431300.0,31.0,,78.0,70.0
95555.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.126,6.606,38.11,38507.0,148891.804,66305.55,0.0,0.0,0.0,0.0,13.0,2.0,6.0,6.0,11.0,349.0,43250.0,236.0,2.55,23.0,71.0,400000.0,99.0,745.0,72.0,65.0
95556.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.69,6.522,37.86,45615.0,149456.393,57105.1,0.0,0.0,5500.0,1.0,30.0,4.0,0.0,1.0,2.0,854.0,,340.0,2.91,94.0,55.0,323600.0,47.0,881.0,245.0,48.0
95558.0,2018.0,1,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.8499999999999999,6.505,77.84,87156.0,196276.525,69302.5275,0.0,0.0,0.0,0.0,32.0,0.0,16.0,24.0,4.0,244.0,51250.0,193.0,1.85,19.0,72.0,,61.0,959.0,97.0,35.0
95559.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.8800000000000003,9.6,10.08,16991.0,313121.33666666667,104941.08666666667,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,,49.0,,0.0,0.0,,49.0,,0.0,0.0
95560.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.232,5.678,223.54,246088.0,202948.56399999998,73297.38399999999,0.0,0.0,0.0,0.0,112.0,1.0,19.0,84.0,10.0,1350.0,,893.0,1.98,0.0,394.0,363700.0,250.0,652.0,334.0,309.0
95562.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.8516666666666667,4.263333333333333,488.74999999999994,319549.0,157298.505,59098.77166666667,0.0,0.0,0.0,0.0,11.0,0.0,269.0,73.0,137.0,3384.0,45801.0,1604.0,2.44,111.0,430.0,310600.0,221.0,1102.0,823.0,560.0
95563.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.592,5.96,107.14,134800.0,175396.766,65543.76999999999,0.0,0.0,0.0,0.0,86.0,7.0,3.0,7.0,4.0,584.0,46607.0,330.0,3.33,24.0,23.0,580900.0,161.0,1604.0,69.0,100.0
95564.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,0.375,4.74,31.6,13325.0,155337.1775,79611.87,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,25.0,477.0,69250.0,239.0,2.35,19.0,39.0,421900.0,42.0,1232.0,71.0,126.0
95565.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.5875,6.335,31.23,21909.0,179838.19,64087.905,0.0,0.0,0.0,0.0,2.0,0.0,8.0,17.0,5.0,891.0,88281.0,418.0,2.83,107.0,58.0,350000.0,103.0,1417.0,157.0,158.0
95567.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.82747823860727,35.21290322580645,6.3157123655913985,-0.975,307.5,25.625,0.0,26.874193548387098,29.30404301075269,35.21290322580645,33.9,0.935,5.2250000000000005,198.01,183090.0,185705.19499999998,72169.31333333334,0.0,0.0,0.0,0.0,16.0,0.0,84.0,34.0,63.0,2349.0,84250.0,1056.0,2.68,71.0,195.0,326800.0,180.0,942.0,719.0,157.0
95568.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.53,7.07,9.35,7359.0,150009.31666666665,92024.49333333335,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,201.0,128125.0,61.0,2.24,40.0,36.0,280600.0,27.0,695.0,25.0,9.0
95569.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.1875,6.67,18.36,19612.0,168811.33250000002,76083.45,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,7.0,190.0,36250.0,170.0,1.58,12.0,40.0,433300.0,50.0,,84.0,36.0
95570.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,1.454,6.872,391.98,411907.0,221494.69,88202.442,0.0,0.0,10510.0,1.0,65.0,0.0,100.0,155.0,70.0,2480.0,72143.0,1495.0,2.25,642.0,379.0,599300.0,403.0,1604.0,760.0,332.0
95571.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.518,7.0120000000000005,30.130000000000003,28455.0,192362.0,79024.07200000001,0.0,0.0,0.0,0.0,20.0,0.0,1.0,8.0,1.0,112.0,,121.0,1.75,0.0,84.0,,73.0,,0.0,48.0
95573.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.384,4.933999999999999,250.81000000000003,281841.0,183231.182,77403.48199999999,0.0,0.0,950.0,1.0,196.0,6.0,21.0,24.0,5.0,990.0,43576.0,989.0,1.76,212.0,192.0,337400.0,426.0,1500.0,408.0,155.0
95585.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.06,8.446000000000002,30.599999999999998,42045.0,139106.728,56271.676,0.0,0.0,0.0,0.0,8.0,0.0,2.0,20.0,1.0,598.0,36349.0,377.0,2.15,33.0,162.0,373500.0,132.0,775.0,132.0,113.0
95587.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.5933333333333333,8.946666666666667,25.689999999999998,46286.0,295645.58666666667,98619.31666666667,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,1.0,0.0,,28.0,,0.0,0.0,,28.0,,0.0,0.0
95589.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.294,6.1,309.45,372260.0,236345.286,71376.47200000001,0.0,0.0,1820.0,1.0,146.0,8.0,27.0,109.0,17.0,1467.0,45074.0,1159.0,2.22,128.0,396.0,439000.0,513.0,1211.0,511.0,135.0
95595.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.087082693292372,17.44,7.760172171018945,3.2035714285714287,934.6,77.88333333333334,0.8,5.332857142857144,16.90795698924731,17.44,46.5,2.7533333333333334,9.79,20.44,36521.0,243159.78666666665,77454.84666666666,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,1.0,307.0,,180.0,3.34,13.0,6.0,365900.0,88.0,,55.0,37.0
95601.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.938874807987713,35.012903225806454,9.10666474654378,2.5964285714285715,468.4,39.03333333333333,0.0,20.780645161290323,31.256817204301075,35.012903225806454,1.0,2.05,3.7425,36.85,42859.0,217359.52000000002,78382.36,0.0,0.0,0.0,0.0,17.0,0.0,6.0,12.0,2.0,358.0,91233.0,203.0,1.99,61.0,17.0,350600.0,23.0,2250.0,120.0,60.0
95602.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.022057421436248,36.13,9.327567096071336,1.6730769230769231,0.0,0.0,0.0,22.336451612903225,31.93022619047619,36.13,0.0,1.7441666666666666,4.150833333333334,3404.4700000000003,4312451.0,226556.28916666668,88836.52416666667,0.0,0.0,60118.0,2.0,1549.0,98.0,631.0,816.0,310.0,19248.0,102063.0,8132.0,2.48,3501.0,1533.0,646900.0,589.0,1948.0,6114.0,1429.0
95603.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.022057421436248,36.13,9.327567096071336,1.6730769230769231,0.0,0.0,0.0,22.336451612903225,31.93022619047619,36.13,0.0,1.3691666666666666,3.658333333333333,5225.17,5476421.0,216762.5825,85422.4975,0.0,0.0,1390507.0,6.0,1388.0,27.0,1487.0,1477.0,849.0,28195.0,80851.0,12538.0,2.27,4355.0,3359.0,613900.0,667.0,1551.0,7963.0,3908.0
95604.0,2018.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.022057421436248,36.13,9.327567096071336,1.6730769230769231,0.0,0.0,0.0,22.336451612903225,31.93022619047619,36.13,0.0,1.69,4.390000000000001,1.96,18420.0,2463609.6,1738960.825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,,90.0,2.0,24.0,0.0,,78.0,,0.0,12.0
